copy_id,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
1052_2,5,18,15,4,0,14,7,12,11,0,3,1,0,8,17,2,16,0,0,13,9,19,10,6
1052_3,0,2,0,3,4,17,15,19,13,12,7,6,14,8,11,1,0,0,18,10,0,5,16,9
1054_1,9,12,0,15,0,13,4,0,16,8,2,19,11,10,1,18,14,6,0,5,3,0,17,7
1054_2,4,18,5,15,0,19,12,11,10,0,2,6,0,13,16,3,17,0,0,14,8,7,9,1
1055_1,19,11,0,9,0,10,3,0,18,8,4,16,6,14,5,15,7,1,0,12,2,0,17,13
1055_3,0,2,0,4,9,18,12,13,7,6,11,5,16,10,14,1,0,0,15,19,0,3,17,8
1056_1,9,11,0,15,0,14,4,0,17,3,2,19,8,12,13,18,10,1,0,7,6,0,16,5
1056_2,4,18,7,15,0,19,11,8,12,0,2,1,0,14,17,6,16,0,0,10,3,5,9,13
1056_3,0,6,0,2,15,17,7,5,10,8,11,13,19,14,12,1,0,0,18,9,0,4,16,3
1057_1,4,15,0,16,0,14,13,0,12,5,7,19,3,11,8,18,9,2,0,6,1,0,17,10
1057_2,13,18,6,16,0,19,15,3,11,0,7,2,0,14,12,1,17,0,0,9,5,10,4,8
1057_3,0,1,0,7,16,12,6,10,9,3,15,8,19,14,11,2,0,0,18,4,0,13,17,5
1058_1,15,6,0,8,0,7,4,0,9,10,5,16,3,12,13,17,14,1,0,11,2,0,19,18
1058_2,4,17,11,8,0,16,6,3,12,0,5,1,0,7,9,2,19,0,0,14,10,18,15,13
1058_3,0,2,0,5,8,9,11,18,14,3,6,13,16,7,12,1,0,0,17,15,0,4,19,10
1059_1,13,14,0,10,0,8,7,0,17,5,3,16,4,15,9,19,12,2,20,11,1,0,18,6
1059_2,7,19,11,10,0,16,14,4,15,20,3,2,0,8,17,1,18,0,0,12,5,6,13,9
105_1,6,1,0,15,0,4,12,0,8,3,7,18,13,2,10,20,5,9,19,17,14,0,11,16
105_2,12,20,17,15,0,18,1,13,2,19,7,9,0,4,8,14,11,0,0,5,3,16,6,10
105_3,0,14,0,7,15,8,17,16,5,13,1,10,18,4,2,9,0,19,20,6,0,12,11,3
1060_1,5,17,0,12,0,15,2,0,6,13,4,19,10,14,9,18,7,1,0,8,3,0,16,11
1060_2,2,18,8,12,0,19,17,10,14,0,4,1,0,15,6,3,16,0,0,7,13,11,5,9
1060_3,0,3,0,4,12,6,8,11,7,10,17,9,19,15,14,1,0,0,18,5,0,2,16,13
1061_1,11,13,0,14,0,7,3,0,15,9,4,19,12,10,5,18,8,6,0,17,2,0,16,1
1061_2,3,18,17,14,0,19,13,12,10,0,4,6,0,7,15,2,16,0,0,8,9,1,11,5
1061_3,0,2,0,4,14,15,17,1,8,12,13,5,19,7,10,6,0,0,18,11,0,3,16,9
1062_1,3,7,0,0,0,6,10,0,0,14,5,0,9,8,11,0,12,1,0,2,13,0,0,4
1062_2,10,0,2,0,0,0,7,9,8,0,5,1,0,6,0,13,0,0,0,12,14,4,3,11
1062_3,0,13,0,5,0,0,2,4,12,9,7,11,0,6,8,1,0,0,0,3,0,10,0,14
1064_2,5,17,16,13,0,14,12,19,15,20,3,1,0,7,18,2,11,0,0,8,6,4,10,9
1065_2,3,0,13,14,0,16,8,6,15,0,12,2,0,9,17,4,10,0,0,11,7,5,18,1
1065_3,0,4,0,12,14,17,13,5,11,6,8,1,16,9,15,2,0,0,0,18,0,3,10,7
1066_1,18,4,0,2,0,8,13,0,17,1,15,19,7,10,5,16,9,12,20,11,6,0,3,14
1066_2,13,16,11,2,0,19,4,7,10,20,15,12,0,8,17,6,3,0,0,9,1,14,18,5
1066_3,0,6,0,15,2,17,11,14,9,7,4,5,19,8,10,12,0,20,16,18,0,13,3,1
1067_1,13,8,0,7,0,17,3,0,19,11,1,9,4,14,16,18,12,2,20,10,6,0,15,5
1067_2,3,18,10,7,0,9,8,4,14,20,1,2,0,17,19,6,15,0,0,12,11,5,13,16
1067_3,0,6,0,1,7,19,10,5,12,4,8,16,9,17,14,2,0,20,18,13,0,3,15,11
1069_2,4,20,11,7,0,14,12,3,10,13,9,2,0,16,18,1,17,0,0,19,6,8,15,5
1069_3,0,1,0,9,7,18,11,8,19,3,12,5,14,16,10,2,0,13,20,15,0,4,17,6
106_1,13,7,0,11,0,8,1,0,10,6,5,18,2,12,14,19,3,4,20,17,15,0,16,9
106_2,1,19,17,11,0,18,7,2,12,20,5,4,0,8,10,15,16,0,0,3,6,9,13,14
106_3,0,15,0,5,11,10,17,9,3,2,7,14,18,8,12,4,0,20,19,13,0,1,16,6
1070_1,7,16,0,13,0,10,5,0,15,6,18,12,3,9,17,0,14,1,0,8,2,0,11,4
1070_2,5,0,8,13,0,12,16,3,9,0,18,1,0,10,15,2,11,0,0,14,6,4,7,17
1070_3,0,2,0,18,13,15,8,4,14,3,16,17,12,10,9,1,0,0,0,7,0,5,11,6
1071_1,13,12,0,17,0,11,5,0,19,6,4,18,2,16,9,14,10,1,15,7,3,0,20,8
1071_2,5,14,7,17,0,18,12,2,16,15,4,1,0,11,19,3,20,0,0,10,6,8,13,9
1071_3,0,3,0,4,17,19,7,8,10,2,12,9,18,11,16,1,0,15,14,13,0,5,20,6
1072_1,11,19,0,7,0,13,4,0,16,10,3,12,5,14,8,17,6,2,0,15,1,0,18,9
1072_2,4,17,15,7,0,12,19,5,14,0,3,2,0,13,16,1,18,0,0,6,10,9,11,8
1073_1,13,15,0,5,0,11,6,0,17,4,8,7,3,16,10,19,9,2,0,14,1,0,18,12
1073_2,6,19,14,5,0,7,15,3,16,0,8,2,0,11,17,1,18,0,0,9,4,12,13,10
1073_3,0,1,0,8,5,17,14,12,9,3,15,10,7,11,16,2,0,0,19,13,0,6,18,4
1074_1,8,15,0,6,0,10,18,0,19,3,7,11,20,17,12,16,9,2,13,4,5,0,14,1
1074_2,18,16,4,6,0,11,15,20,17,13,7,2,0,10,19,5,14,0,0,9,3,1,8,12
1074_3,0,5,0,7,6,19,4,1,9,20,15,12,11,10,17,2,0,13,16,8,0,18,14,3
